entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,destinoEditorialId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-mod-8-6,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-6,"sem_arquivos_locais"
aula-mod-8-7,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-7,"sem_arquivos_locais"
aula-mod-8-8,arq-1993,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-8-8,""
aula-mod-8-10,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-10,"sem_arquivos_locais"
aula-mod-8-11,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-8-11,"sem_arquivos_locais"
aula-mod-9-4,arq-2025,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-9-4,""
aula-kaiser-23-1-comece-pelo-simples,arq-0094,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-23-1-comece-pelo-simples,""
aula-kaiser-24-10-exercicio-para-ter-dominio-harmonico,arq-0096,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-24-10-exercicio-para-ter-dominio-harmonico,""
aula-kaiser-25-2-engenharia-reversa-da-musica,arq-0098,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-25-2-engenharia-reversa-da-musica,""
aula-kaiser-26-3-resolvendo-problemas-de-digitacao,arq-0101,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-26-3-resolvendo-problemas-de-digitacao,""
aula-kaiser-27-4-os-principios-basicos-para-se-fazer-ar,arq-0104,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-27-4-os-principios-basicos-para-se-fazer-ar,""
aula-kaiser-28-5-aprenda-a-fazer-arranjos-fingerstyle-e,arq-0108,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-28-5-aprenda-a-fazer-arranjos-fingerstyle-e,""
aula-kaiser-29-6-preenchimento-ritmico-nos-arranjos,arq-0114,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-29-6-preenchimento-ritmico-nos-arranjos,"contem_arquivos_part"
aula-kaiser-30-7-entortando-uma-musica,arq-0118,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-30-7-entortando-uma-musica,""
aula-kaiser-31-8-como-criar-uma-introducao-de-uma-music,arq-0120,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-31-8-como-criar-uma-introducao-de-uma-music,""
aula-kaiser-32-9-inversoes-e-aberturas-de-acordes-avanc,arq-0122,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-32-9-inversoes-e-aberturas-de-acordes-avanc,""
aula-kaiser-167-1-samba-da-bencao-baden-powell,arq-0560,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-167-1-samba-da-bencao-baden-powell,""
aula-kaiser-168-10-rocky-um-lutador-tema-do-filme-6a-cor,arq-0568,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-168-10-rocky-um-lutador-tema-do-filme-6a-cor,""
aula-kaiser-169-11-swing-slow-blues-robson-miguel,arq-0574,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-169-11-swing-slow-blues-robson-miguel,""
aula-kaiser-170-12-noturno-marangoni-choro,arq-0579,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-170-12-noturno-marangoni-choro,""
aula-kaiser-171-13-fly-me-to-the-moon-jazz-arranjo-de-ro,arq-0585,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-171-13-fly-me-to-the-moon-jazz-arranjo-de-ro,""
aula-kaiser-173-15-caixa-de-fosforo-othon-da-rocha-filho,arq-0592,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-173-15-caixa-de-fosforo-othon-da-rocha-filho,""
aula-kaiser-174-16-estudo-de-duas-vozes-matteo-carcassi-,arq-0594,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-174-16-estudo-de-duas-vozes-matteo-carcassi-,""
aula-kaiser-175-17-adagio-concerto-de-aranjuez,arq-0598,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-175-17-adagio-concerto-de-aranjuez,""
aula-kaiser-176-18-eu-sei-que-vou-te-amar-tom-jobim,arq-0602,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-176-18-eu-sei-que-vou-te-amar-tom-jobim,""
aula-kaiser-177-19-bourree-j-s-bach-violao-classico,arq-0609,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-177-19-bourree-j-s-bach-violao-classico,""
aula-kaiser-178-2-estudo-para-mao-direita-leo-brouwer-es,arq-0611,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-178-2-estudo-para-mao-direita-leo-brouwer-es,""
aula-kaiser-179-20-canto-de-ossanha-baden-powell-samba,arq-0616,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-179-20-canto-de-ossanha-baden-powell-samba,""
aula-kaiser-180-21-samba-de-uma-nota-so-tom-jobim,arq-0618,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-180-21-samba-de-uma-nota-so-tom-jobim,""
aula-kaiser-181-22-gente-humilde-garoto-mpb,arq-0622,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-181-22-gente-humilde-garoto-mpb,""
aula-kaiser-182-23-aquarela-toquinho,arq-0625,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-182-23-aquarela-toquinho,""
aula-kaiser-183-24-exercicio-de-tremolo-dedilhado-avanca,arq-0629,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-183-24-exercicio-de-tremolo-dedilhado-avanca,""
aula-kaiser-184-25-romance-de-amor-com-tecnica-tremolo,arq-0631,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-184-25-romance-de-amor-com-tecnica-tremolo,""
aula-kaiser-185-26-uma-valsa-e-dois-amores-dilermando-re,arq-0634,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-185-26-uma-valsa-e-dois-amores-dilermando-re,""
aula-kaiser-186-27-se-ela-perguntar-dilermando-reis,arq-0639,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-186-27-se-ela-perguntar-dilermando-reis,""
aula-kaiser-187-28-abismo-de-rosas-americo-jacobino-canh,arq-0643,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-187-28-abismo-de-rosas-americo-jacobino-canh,""
aula-kaiser-188-29-joao-e-maria-chico-buarque,arq-0646,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-188-29-joao-e-maria-chico-buarque,""
aula-kaiser-189-3-pantera-cor-de-rosa-fingerstyle,arq-0649,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-189-3-pantera-cor-de-rosa-fingerstyle,""
aula-kaiser-190-30-tristeza-do-jeca-musica-caipira,arq-0652,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-190-30-tristeza-do-jeca-musica-caipira,""
aula-kaiser-191-31-tristeza-samba,arq-0655,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-191-31-tristeza-samba,""
aula-kaiser-192-32-the-doctor-blues-marcos-kaiser-finger,arq-0658,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-192-32-the-doctor-blues-marcos-kaiser-finger,""
aula-kaiser-193-33-rumbita-rumba-flamenca-de-robson-migu,arq-0663,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-193-33-rumbita-rumba-flamenca-de-robson-migu,""
aula-kaiser-194-34-dragon-ball-gt-sorriso-resplandecente,arq-0671,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-194-34-dragon-ball-gt-sorriso-resplandecente,""
aula-kaiser-195-35-canon-in-d-pachelbel-violao-classico,arq-0677,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-195-35-canon-in-d-pachelbel-violao-classico,""
aula-kaiser-196-36-noite-de-lua-dilermando-reis,arq-0680,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-196-36-noite-de-lua-dilermando-reis,""
aula-kaiser-197-37-carinhoso-pixinguinha,arq-0684,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-197-37-carinhoso-pixinguinha,""
aula-kaiser-198-38-o-trenzinho-do-caipira-villa-lobos,arq-0688,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-198-38-o-trenzinho-do-caipira-villa-lobos,""
aula-kaiser-199-39-samba-do-aviao-tom-jobim,arq-0691,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-199-39-samba-do-aviao-tom-jobim,""
aula-kaiser-200-4-divagando-domingos-semenzato-choro,arq-0694,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-200-4-divagando-domingos-semenzato-choro,""
aula-kaiser-201-40-malaguena-flamenco,arq-0697,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-201-40-malaguena-flamenco,""
aula-kaiser-202-41-zorro-flamenco,arq-0701,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-202-41-zorro-flamenco,""
aula-kaiser-203-42-samba-em-preludio-versao-baden-powell,arq-0706,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-203-42-samba-em-preludio-versao-baden-powell,""
aula-kaiser-204-43-estudo-para-mao-direita-marcos-kaiser,arq-0709,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-204-43-estudo-para-mao-direita-marcos-kaiser,""
aula-kaiser-205-44-estudo-de-arpejos-marcos-kaiser,arq-0712,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-205-44-estudo-de-arpejos-marcos-kaiser,""
aula-kaiser-206-45-o-bebado-e-a-equilibrista-samba,arq-0715,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-206-45-o-bebado-e-a-equilibrista-samba,""
aula-kaiser-207-46-por-una-cabeza-tango,arq-0716,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-207-46-por-una-cabeza-tango,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-208-47-pedacinhos-do-ceu-choro,arq-0719,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-208-47-pedacinhos-do-ceu-choro,""
aula-kaiser-209-48-stairway-to-heaven-led-zepellin-finge,arq-0724,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-209-48-stairway-to-heaven-led-zepellin-finge,""
aula-kaiser-210-49-deixa-samba-baden-powell,arq-0731,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-210-49-deixa-samba-baden-powell,""
aula-kaiser-211-5-mortal-kombat-fingerstyle,arq-0737,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-211-5-mortal-kombat-fingerstyle,""
aula-kaiser-212-6-aleluia-hallelujah-fingerstyle,arq-0740,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-212-6-aleluia-hallelujah-fingerstyle,""
aula-kaiser-213-7-the-sound-of-silence-fingerstyle,arq-0743,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-213-7-the-sound-of-silence-fingerstyle,""
aula-kaiser-214-8-estudo-n-1-carcassi-violao-classico,arq-0747,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-214-8-estudo-n-1-carcassi-violao-classico,""
aula-kaiser-215-9-gloria-gloria-aleluia,arq-0750,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-215-9-gloria-gloria-aleluia,""
aula-kaiser-216-1-preludio-em-do-bach,arq-0756,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-216-1-preludio-em-do-bach,""
aula-kaiser-217-10-qui-nem-jilo-luiz-gonzaga,arq-0762,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-217-10-qui-nem-jilo-luiz-gonzaga,""
aula-kaiser-218-11-aria-da-quarta-corda-bach-versao-paul,arq-0767,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-218-11-aria-da-quarta-corda-bach-versao-paul,""
aula-kaiser-219-12-aquarela-do-brasil-ary-barroso,arq-0770,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-219-12-aquarela-do-brasil-ary-barroso,""
aula-kaiser-220-13-as-rosas-nao-falam-choro,arq-0773,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-220-13-as-rosas-nao-falam-choro,""
aula-kaiser-221-14-sampa-caetano-veloso,arq-0776,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-221-14-sampa-caetano-veloso,""
aula-kaiser-222-15-wave-tom-jobim-bossa-nova,arq-0780,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-222-15-wave-tom-jobim-bossa-nova,""
aula-kaiser-223-16-sons-de-carrilhoes-joao-pernambuco-ch,arq-0783,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-223-16-sons-de-carrilhoes-joao-pernambuco-ch,""
aula-kaiser-224-17-bachianinha-n-2-paulinho-nogueira,arq-0787,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-224-17-bachianinha-n-2-paulinho-nogueira,""
aula-kaiser-225-18-piano-som-arranjo-de-robson-miguel,arq-0791,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-225-18-piano-som-arranjo-de-robson-miguel,""
aula-kaiser-226-19-lamentos-pixinguinha,arq-0795,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-226-19-lamentos-pixinguinha,"contem_arquivos_part"
aula-kaiser-227-2-piratas-do-caribe-tema-do-filme-finger,arq-0803,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-227-2-piratas-do-caribe-tema-do-filme-finger,"contem_arquivos_part"
aula-kaiser-228-20-trem-das-onze-samba,arq-0808,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-228-20-trem-das-onze-samba,""
aula-kaiser-229-21-sonata-ao-luar-beethoven,arq-0812,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-229-21-sonata-ao-luar-beethoven,""
aula-kaiser-230-22-evidencias-chitaozinho-xororo,arq-0818,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-230-22-evidencias-chitaozinho-xororo,""
aula-kaiser-231-23-baiao-do-meio-dia-marcos-kaiser,arq-0825,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-231-23-baiao-do-meio-dia-marcos-kaiser,""
aula-kaiser-232-24-saudosa-maloca-samba,arq-0832,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-232-24-saudosa-maloca-samba,""
aula-kaiser-233-25-preciso-me-encontrar-versao-cartola,arq-0839,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-233-25-preciso-me-encontrar-versao-cartola,""
aula-kaiser-234-26-naquela-mesa-choro,arq-0842,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-234-26-naquela-mesa-choro,""
aula-kaiser-235-27-o-astronauta-baden-powell,arq-0845,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-235-27-o-astronauta-baden-powell,""
aula-kaiser-236-28-chorrindo-marcos-kaiser,arq-0848,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-236-28-chorrindo-marcos-kaiser,""
aula-kaiser-237-29-brejeiro-e-nazareth-choro,arq-0851,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-237-29-brejeiro-e-nazareth-choro,""
aula-kaiser-238-3-fingerpicking-blues-fingerstyle,arq-0853,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-238-3-fingerpicking-blues-fingerstyle,""
aula-kaiser-239-30-on-the-road-blues,arq-0859,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-239-30-on-the-road-blues,""
aula-kaiser-240-31-marcha-dos-marinheiros-americo-jacobi,arq-0862,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",metadados_catalogo,evid-fonte-aula-kaiser-240-31-marcha-dos-marinheiros-americo-jacobi,""
aula-kaiser-241-32-regra-tres-toquinho-vinicius,arq-0867,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-241-32-regra-tres-toquinho-vinicius,""
aula-kaiser-242-33-odeon-nazareth-choro,arq-0870,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-kaiser-242-33-odeon-nazareth-choro,""
