evidencia_id,entidade_id,tipo_entidade,fonte_tipo,referencia_arquivo_ou_id,afirmacao_ou_operacao_executada,status_verificacao,data_registro,observacoes
evid-fonte-aula-kaiser-329-7-7-aprenda-a-primeira-musica-brilha-bri,aula-kaiser-329-7-7-aprenda-a-primeira-musica-brilha-bri,entrada_catalogo,inventario_v03,"arq-1178;arq-1176;arq-1177","Entrada catalogada: 7. 7 - Aprenda a primeira música_ Brilha Brilha Estrelinha (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-330-8-8-escravos-de-jo,aula-kaiser-330-8-8-escravos-de-jo,entrada_catalogo,inventario_v03,"arq-1181;arq-1179;arq-1180","Entrada catalogada: 8. 8 - Escravos de Jó (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-331-9-9-parabens-pra-voce,aula-kaiser-331-9-9-parabens-pra-voce,entrada_catalogo,inventario_v03,"arq-1184;arq-1182;arq-1183","Entrada catalogada: 9. 9 - Parabéns pra Você (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-1-11,aula-mod-1-11,entrada_catalogo,inventario_v03,"arq-1331;arq-1327;arq-1332;arq-1335","Entrada catalogada: 11 - Violão - 2.3 - Inovação - Trabalho de Fluência (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-1-12,aula-mod-1-12,entrada_catalogo,inventario_v03,"arq-1341;arq-1338;arq-1342;arq-1345","Entrada catalogada: 12 - Violão - 2.4 - Inovação - Fluência Bruno Mars (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-1-13,aula-mod-1-13,entrada_catalogo,inventario_v03,"arq-1346","Entrada catalogada: 13 - UPGRADE 7.0 Violão 2.5 Chiado na troca (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-1-14,aula-mod-1-14,entrada_catalogo,inventario_v03,"arq-1350","Entrada catalogada: 14 - UPGRADE 7.0 Violão 2.6 UPGRADE 7.0 Um dedo por vez (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-1-15,aula-mod-1-15,entrada_catalogo,inventario_v03,"arq-1359;arq-1360;arq-1361;arq-1362;arq-1354;arq-1363;arq-1368","Entrada catalogada: 15 - H P - 3.1 Intervalos Diatônicos (pág 07) UPGRADE ESTÚD (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-mod-1-16,aula-mod-1-16,entrada_catalogo,inventario_v03,"arq-1374;arq-1373","Entrada catalogada: 16 - H P - 3.2 Intervalos Diatônicos (Site para praticar) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-1-17,aula-mod-1-17,entrada_catalogo,inventario_v03,"arq-1380;arq-1381;arq-1382;arq-1375;arq-1383","Entrada catalogada: 17 - Violão - 3.1 - Batida Balada Básica (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-1-18,aula-mod-1-18,entrada_catalogo,inventario_v03,"arq-1393;arq-1394;arq-1388","Entrada catalogada: 18 - Violão - 3.2 - Como tocar o F#m7(11) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-1-19,aula-mod-1-19,entrada_catalogo,inventario_v03,"arq-1400;arq-1401;arq-1395","Entrada catalogada: 19 - Violão - 3.3 - Let it Be ! Aplicando a Balada Básica! (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-2-38,aula-mod-2-38,entrada_catalogo,inventario_v03,"arq-1692","Entrada catalogada: Quiz Para ir ao Mês 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-2-1,aula-mod-2-1,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 02 - H P - 5 - Intervalos Diatônicos Parte 2 (pág 13) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-2-2,aula-mod-2-2,entrada_catalogo,inventario_v03,"arq-1565;arq-1566;arq-1567;arq-1564;arq-1568;arq-1569","Entrada catalogada: 03 - Violão - 5.1 - Entendimento de Tríades e Acorde Xm (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-mod-2-3,aula-mod-2-3,entrada_catalogo,inventario_v03,"arq-1571;arq-1572;arq-1573;arq-1574;arq-1570;arq-1575;arq-1576;arq-1577","Entrada catalogada: 04 - Violão - 5.2 - Fluência no Acorde Xm (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 8
evid-fonte-aula-mod-2-4,aula-mod-2-4,entrada_catalogo,inventario_v03,"arq-1579;arq-1580;arq-1578","Entrada catalogada: 05 - 5.3 UPGRADE 8.0 2025 - UM dedo - Momento GOSPEL - ALGO (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-2-5,aula-mod-2-5,entrada_catalogo,inventario_v03,"arq-1582;arq-1583;arq-1581","Entrada catalogada: 06 - 5.4 UPGRADE 8.0 2025 - UM dedo - WITH or WITHOUT YOU (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-2-6,aula-mod-2-6,entrada_catalogo,inventario_v03,"arq-1585;arq-1587;arq-1586;arq-1584","Entrada catalogada: 07 - H P - 6.1 - Intervalos (parte 1 Harmonia- Pág 14) - Upgr (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-2-7,aula-mod-2-7,entrada_catalogo,inventario_v03,"arq-1589;arq-1590;arq-1591;arq-1588;arq-1592","Entrada catalogada: 08 - H P - 6.2 - Intervalos (Correção - Pág 15) - Upgrade 202 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-2-8,aula-mod-2-8,entrada_catalogo,inventario_v03,"arq-1594;arq-1593","Entrada catalogada: 09 - Violão - 6.1 - As Partes do Violão (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-2-9,aula-mod-2-9,entrada_catalogo,inventario_v03,"arq-1596;arq-1598;arq-1597;arq-1595","Entrada catalogada: 10 - Violão - 6.2 - Batida 6 8 Simplificada (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-2-10,aula-mod-2-10,entrada_catalogo,inventario_v03,"arq-1600;arq-1602;arq-1601;arq-1599","Entrada catalogada: 11 - Violão - 6.3 Chama o flautista! - Velha Infância (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-2-11,aula-mod-2-11,entrada_catalogo,inventario_v03,"arq-1603","Entrada catalogada: 12 - Violão - 6.4 - ATENÇÁO Erro Comum (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-2-12,aula-mod-2-12,entrada_catalogo,inventario_v03,"arq-1605;arq-1604","Entrada catalogada: 13 - Violão - 6.5 - Sincronizando o 'TOCAR e CANTAR' (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-3-4,aula-mod-3-4,entrada_catalogo,inventario_v03,"arq-1698;arq-1699;arq-1700;arq-1697;arq-1701;arq-1702","Entrada catalogada: 05 - Violão - 9.2 - Aplicando a Batida Rock Inglês (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-117-1-principios-fundamentais-pra-evoluir,aula-kaiser-117-1-principios-fundamentais-pra-evoluir,entrada_catalogo,inventario_v03,"arq-0377;arq-0376;arq-0375","Entrada catalogada: 1. Princípios Fundamentais pra EVOLUIR (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-118-2-exercicios-de-mao-esquerda,aula-kaiser-118-2-exercicios-de-mao-esquerda,entrada_catalogo,inventario_v03,"arq-0381;arq-0380;arq-0378;arq-0379","Entrada catalogada: 2. Exercícios de MÃO ESQUERDA (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-119-3-exercicios-de-mao-direita,aula-kaiser-119-3-exercicios-de-mao-direita,entrada_catalogo,inventario_v03,"arq-0386;arq-0385;arq-0382;arq-0383;arq-0384","Entrada catalogada: 3. Exercícios de MÃO DIREITA (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-120-4-exercicios-de-ligados,aula-kaiser-120-4-exercicios-de-ligados,entrada_catalogo,inventario_v03,"arq-0389;arq-0388;arq-0387","Entrada catalogada: 4. Exercícios de Ligados (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-121-5-como-estudar-melhor-o-video-definitivo,aula-kaiser-121-5-como-estudar-melhor-o-video-definitivo,entrada_catalogo,inventario_v03,"arq-0393;arq-0391;arq-0392;arq-0390","Entrada catalogada: 5. COMO ESTUDAR MELHOR -  O VÍDEO DEFINITIVO (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-mod-1-43,aula-mod-1-43,entrada_catalogo,inventario_v03,"arq-1550;arq-1551;arq-1552;arq-1549;arq-1553","Entrada catalogada: 43 - BÔNUS versão AO VIVO H P - Aula 3.1 Intervalos Diatôni (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-2-18,aula-mod-2-18,entrada_catalogo,inventario_v03,"arq-1627;arq-1626","Entrada catalogada: 19 - H P - 8 - Intervalos (Parte 2 - Página 20) UPGRADE 2023 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-2-32,aula-mod-2-32,entrada_catalogo,inventario_v03,"arq-1673;arq-1672;arq-1671","Entrada catalogada: 33 - BÔNUS versão AO VIVO H P - Aula 5 Intervalos Diatônico (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-2-33,aula-mod-2-33,entrada_catalogo,inventario_v03,"arq-1675;arq-1676;arq-1677;arq-1674;arq-1678","Entrada catalogada: 34 - BÔNUS versão AO VIVO H P - 6.1 - Intervalos (Pág 14) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-2-34,aula-mod-2-34,entrada_catalogo,inventario_v03,"arq-1680;arq-1681;arq-1682;arq-1679;arq-1683","Entrada catalogada: 35 - BÔNUS correção H P - 6.2 - Intervalos (Pág 15) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-2-36,aula-mod-2-36,entrada_catalogo,inventario_v03,"arq-1687;arq-1688;arq-1686","Entrada catalogada: 37 - BÔNUS versão AO VIVO H P - 8 - Intervalos (Parte 2 - Pág (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-4-14,aula-mod-4-14,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: APOSTILA de H_P e de Violão (Meses 4 ao 9) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-4-23,aula-mod-4-23,entrada_catalogo,inventario_v03,"arq-1857;arq-1858;arq-1856","Entrada catalogada: H_P - 15 - Colchêia 2 (Pág 41) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-4-35,aula-mod-4-35,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: BÔNUS H_P - 13 - Colchêia 1 (Ao VIVO) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-4-36,aula-mod-4-36,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: BÔNUS_ H_P - 14 - Form de Acordes II (Pág 37) AO VIVO (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-4-37,aula-mod-4-37,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: BÔNUS H_P - 16 - Campo Harmônico I (AO VIVO) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-14,aula-mod-5-14,entrada_catalogo,inventario_v03,"arq-1874","Entrada catalogada: H_P - 17 - Intervalos Não Diatônicos (Pág 45) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-mod-5-20,aula-mod-5-20,entrada_catalogo,inventario_v03,"arq-1887;arq-1888;arq-1886","Entrada catalogada: H_P - 18.1 - Campo Harmônico II (Pág 46) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-5-21,aula-mod-5-21,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 18.2 BÔNUS_ Teste seu Ouvido! (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-5-25,aula-mod-5-25,entrada_catalogo,inventario_v03,"arq-1892;arq-1893;arq-1891;arq-1890;arq-1894","Entrada catalogada: H_P - 19.1 - Colchêia 3 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-5-29,aula-mod-5-29,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 20 - Campo Harm. III (Pág 50 na apostila de H_P)) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-6-5,aula-mod-6-5,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 21 _ Id. X7, X e Xm (Pág 54) (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-6-14,aula-mod-6-14,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 22 _ Macetes C. Harm (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-6-19,aula-mod-6-19,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 23 _ Semicolchêia 1 (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-6-24,aula-mod-6-24,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 24 _ TESTE (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-7-7,aula-mod-7-7,entrada_catalogo,inventario_v03,"arq-1921;arq-1920","Entrada catalogada: H_P - 25 _ Id. Esc. Maior x Menor (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-7-9,aula-mod-7-9,entrada_catalogo,inventario_v03,"arq-1926;arq-1927;arq-1925;arq-1924;arq-1928","Entrada catalogada: H_P - 26 _ Inversões (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-mod-7-12,aula-mod-7-12,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 27 _ Semicolchêia 2 (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-7-17,aula-mod-7-17,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P  - 28_ Código de Cifragem (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-8-1,aula-mod-8-1,entrada_catalogo,inventario_v03,"arq-1980;arq-1981;arq-1982;arq-1979;arq-1983;arq-1984","Entrada catalogada: 01 - H P - 29 Ditados Lacuna (UPGRADE 8.0 - 2025) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-mod-8-13,aula-mod-8-13,entrada_catalogo,inventario_v03,"arq-1996;arq-1995;arq-1994","Entrada catalogada: H_P - 30 _ Introdução à Tensões (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-8-16,aula-mod-8-16,entrada_catalogo,inventario_v03,"arq-2002;arq-2001","Entrada catalogada: H_P - 31 _ Identificando X, Xm, X7 e Xdim (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-8-18,aula-mod-8-18,entrada_catalogo,inventario_v03,"arq-2007;arq-2008;arq-2006","Entrada catalogada: H_P - 32 _ Sinais em Partituras (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-9-14,aula-mod-9-14,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 33_ Ditados Reais (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-9-16,aula-mod-9-16,entrada_catalogo,inventario_v03,"arq-2060;arq-2059","Entrada catalogada: H_P - 34.1_ Tensões nos Dominantes (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-9-17,aula-mod-9-17,entrada_catalogo,inventario_v03,"arq-2062;arq-2061","Entrada catalogada: H_P - 34.2_ Tensões nos Dominantes Extra (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-9-18,aula-mod-9-18,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: H_P - 35_ Semicolchêia 3 (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-kaiser-66-1-introducao-tirar-musicas-de-ouvido,aula-kaiser-66-1-introducao-tirar-musicas-de-ouvido,entrada_catalogo,inventario_v03,"arq-0197;arq-0196","Entrada catalogada: 1. Introdução_ Tirar músicas de ouvido (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-67-2-exercicios-de-percepcao-de-uma-nota,aula-kaiser-67-2-exercicios-de-percepcao-de-uma-nota,entrada_catalogo,inventario_v03,"arq-0199;arq-0198","Entrada catalogada: 2. Exercícios de percepção de UMA nota (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-68-3-exercicios-de-percepcao-de-duas-notas,aula-kaiser-68-3-exercicios-de-percepcao-de-duas-notas,entrada_catalogo,inventario_v03,"arq-0201;arq-0200","Entrada catalogada: 3. Exercícios de percepção de DUAS notas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
