entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-mod-7-18,arq-1930,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-7-18,"nenhuma"
aula-mod-7-19,arq-1978,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-7-19,"nenhuma"
aula-mod-7-5,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-5,"sem_arquivos_locais"
aula-mod-8-12,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-12,"sem_arquivos_locais; sem_link_remoto"
aula-mod-8-2,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-2,"sem_arquivos_locais"
aula-mod-8-3,arq-1987,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-3,"nenhuma"
aula-mod-8-14,arq-1998,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-14,"nenhuma"
aula-mod-8-15,arq-2000,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-15,"nenhuma"
aula-mod-8-4,arq-1991,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-4,"nenhuma"
aula-mod-8-17,arq-2005,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-17,"nenhuma"
aula-mod-8-5,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-5,"sem_arquivos_locais"
aula-mod-8-6,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-6,"sem_arquivos_locais"
aula-mod-8-7,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-7,"sem_arquivos_locais"
aula-mod-8-8,arq-1993,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-8,"nenhuma"
aula-mod-8-10,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-10,"sem_arquivos_locais"
aula-mod-8-11,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-11,"sem_arquivos_locais"
aula-mod-9-4,arq-2025,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-4,"nenhuma"
aula-kaiser-23-1-comece-pelo-simples,arq-0094,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-23-1-comece-pelo-simples,"nenhuma"
aula-kaiser-24-10-exercicio-para-ter-dominio-harmonico,arq-0096,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-24-10-exercicio-para-ter-dominio-harmonico,"nenhuma"
aula-kaiser-25-2-engenharia-reversa-da-musica,arq-0098,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-25-2-engenharia-reversa-da-musica,"nenhuma"
aula-kaiser-26-3-resolvendo-problemas-de-digitacao,arq-0101,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-26-3-resolvendo-problemas-de-digitacao,"nenhuma"
aula-kaiser-27-4-os-principios-basicos-para-se-fazer-ar,arq-0104,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-27-4-os-principios-basicos-para-se-fazer-ar,"nenhuma"
aula-kaiser-28-5-aprenda-a-fazer-arranjos-fingerstyle-e,arq-0108,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-28-5-aprenda-a-fazer-arranjos-fingerstyle-e,"nenhuma"
aula-kaiser-29-6-preenchimento-ritmico-nos-arranjos,arq-0114,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-29-6-preenchimento-ritmico-nos-arranjos,"contem_arquivos_part"
aula-kaiser-30-7-entortando-uma-musica,arq-0118,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-30-7-entortando-uma-musica,"nenhuma"
aula-kaiser-31-8-como-criar-uma-introducao-de-uma-music,arq-0120,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-31-8-como-criar-uma-introducao-de-uma-music,"nenhuma"
aula-kaiser-32-9-inversoes-e-aberturas-de-acordes-avanc,arq-0122,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-32-9-inversoes-e-aberturas-de-acordes-avanc,"nenhuma"
aula-kaiser-167-1-samba-da-bencao-baden-powell,arq-0560,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-167-1-samba-da-bencao-baden-powell,"nenhuma"
aula-kaiser-168-10-rocky-um-lutador-tema-do-filme-6a-cor,arq-0568,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-168-10-rocky-um-lutador-tema-do-filme-6a-cor,"nenhuma"
aula-kaiser-169-11-swing-slow-blues-robson-miguel,arq-0574,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-169-11-swing-slow-blues-robson-miguel,"nenhuma"
aula-kaiser-170-12-noturno-marangoni-choro,arq-0579,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-170-12-noturno-marangoni-choro,"nenhuma"
aula-kaiser-171-13-fly-me-to-the-moon-jazz-arranjo-de-ro,arq-0585,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-171-13-fly-me-to-the-moon-jazz-arranjo-de-ro,"nenhuma"
aula-kaiser-172-14-berimbau-baden-powell-afro-samba,arq-0589,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-172-14-berimbau-baden-powell-afro-samba,"nenhuma"
aula-kaiser-173-15-caixa-de-fosforo-othon-da-rocha-filho,arq-0592,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-173-15-caixa-de-fosforo-othon-da-rocha-filho,"nenhuma"
aula-kaiser-174-16-estudo-de-duas-vozes-matteo-carcassi-,arq-0594,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-174-16-estudo-de-duas-vozes-matteo-carcassi-,"nenhuma"
aula-kaiser-175-17-adagio-concerto-de-aranjuez,arq-0598,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-175-17-adagio-concerto-de-aranjuez,"nenhuma"
aula-kaiser-176-18-eu-sei-que-vou-te-amar-tom-jobim,arq-0602,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-176-18-eu-sei-que-vou-te-amar-tom-jobim,"nenhuma"
aula-kaiser-177-19-bourree-j-s-bach-violao-classico,arq-0609,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-177-19-bourree-j-s-bach-violao-classico,"nenhuma"
aula-kaiser-178-2-estudo-para-mao-direita-leo-brouwer-es,arq-0611,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-178-2-estudo-para-mao-direita-leo-brouwer-es,"nenhuma"
aula-kaiser-179-20-canto-de-ossanha-baden-powell-samba,arq-0616,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-179-20-canto-de-ossanha-baden-powell-samba,"nenhuma"
aula-kaiser-180-21-samba-de-uma-nota-so-tom-jobim,arq-0618,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-180-21-samba-de-uma-nota-so-tom-jobim,"nenhuma"
aula-kaiser-181-22-gente-humilde-garoto-mpb,arq-0622,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-181-22-gente-humilde-garoto-mpb,"nenhuma"
aula-kaiser-182-23-aquarela-toquinho,arq-0625,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-182-23-aquarela-toquinho,"nenhuma"
aula-kaiser-183-24-exercicio-de-tremolo-dedilhado-avanca,arq-0629,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-183-24-exercicio-de-tremolo-dedilhado-avanca,"nenhuma"
aula-kaiser-184-25-romance-de-amor-com-tecnica-tremolo,arq-0631,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-184-25-romance-de-amor-com-tecnica-tremolo,"nenhuma"
aula-kaiser-185-26-uma-valsa-e-dois-amores-dilermando-re,arq-0634,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-185-26-uma-valsa-e-dois-amores-dilermando-re,"nenhuma"
aula-kaiser-186-27-se-ela-perguntar-dilermando-reis,arq-0639,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-186-27-se-ela-perguntar-dilermando-reis,"nenhuma"
aula-kaiser-187-28-abismo-de-rosas-americo-jacobino-canh,arq-0643,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-187-28-abismo-de-rosas-americo-jacobino-canh,"nenhuma"
aula-kaiser-188-29-joao-e-maria-chico-buarque,arq-0646,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-188-29-joao-e-maria-chico-buarque,"nenhuma"
aula-kaiser-189-3-pantera-cor-de-rosa-fingerstyle,arq-0649,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-189-3-pantera-cor-de-rosa-fingerstyle,"nenhuma"
aula-kaiser-190-30-tristeza-do-jeca-musica-caipira,arq-0652,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-190-30-tristeza-do-jeca-musica-caipira,"nenhuma"
aula-kaiser-191-31-tristeza-samba,arq-0655,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-191-31-tristeza-samba,"nenhuma"
aula-kaiser-192-32-the-doctor-blues-marcos-kaiser-finger,arq-0658,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-192-32-the-doctor-blues-marcos-kaiser-finger,"nenhuma"
aula-kaiser-193-33-rumbita-rumba-flamenca-de-robson-migu,arq-0663,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-193-33-rumbita-rumba-flamenca-de-robson-migu,"nenhuma"
aula-kaiser-194-34-dragon-ball-gt-sorriso-resplandecente,arq-0671,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-194-34-dragon-ball-gt-sorriso-resplandecente,"nenhuma"
aula-kaiser-195-35-canon-in-d-pachelbel-violao-classico,arq-0677,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-195-35-canon-in-d-pachelbel-violao-classico,"nenhuma"
aula-kaiser-196-36-noite-de-lua-dilermando-reis,arq-0680,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-196-36-noite-de-lua-dilermando-reis,"nenhuma"
aula-kaiser-197-37-carinhoso-pixinguinha,arq-0684,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-197-37-carinhoso-pixinguinha,"nenhuma"
aula-kaiser-198-38-o-trenzinho-do-caipira-villa-lobos,arq-0688,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-198-38-o-trenzinho-do-caipira-villa-lobos,"nenhuma"
aula-kaiser-199-39-samba-do-aviao-tom-jobim,arq-0691,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-199-39-samba-do-aviao-tom-jobim,"nenhuma"
aula-kaiser-200-4-divagando-domingos-semenzato-choro,arq-0694,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-200-4-divagando-domingos-semenzato-choro,"nenhuma"
aula-kaiser-201-40-malaguena-flamenco,arq-0697,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-201-40-malaguena-flamenco,"nenhuma"
aula-kaiser-202-41-zorro-flamenco,arq-0701,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-202-41-zorro-flamenco,"nenhuma"
aula-kaiser-203-42-samba-em-preludio-versao-baden-powell,arq-0706,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-203-42-samba-em-preludio-versao-baden-powell,"nenhuma"
aula-kaiser-204-43-estudo-para-mao-direita-marcos-kaiser,arq-0709,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-204-43-estudo-para-mao-direita-marcos-kaiser,"nenhuma"
aula-kaiser-205-44-estudo-de-arpejos-marcos-kaiser,arq-0712,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-205-44-estudo-de-arpejos-marcos-kaiser,"nenhuma"
aula-kaiser-206-45-o-bebado-e-a-equilibrista-samba,arq-0715,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-206-45-o-bebado-e-a-equilibrista-samba,"nenhuma"
aula-kaiser-207-46-por-una-cabeza-tango,arq-0716,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-207-46-por-una-cabeza-tango,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-kaiser-208-47-pedacinhos-do-ceu-choro,arq-0719,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-208-47-pedacinhos-do-ceu-choro,"nenhuma"
aula-kaiser-209-48-stairway-to-heaven-led-zepellin-finge,arq-0724,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-209-48-stairway-to-heaven-led-zepellin-finge,"nenhuma"
aula-kaiser-210-49-deixa-samba-baden-powell,arq-0731,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-210-49-deixa-samba-baden-powell,"nenhuma"
aula-kaiser-211-5-mortal-kombat-fingerstyle,arq-0737,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-211-5-mortal-kombat-fingerstyle,"nenhuma"
aula-kaiser-212-6-aleluia-hallelujah-fingerstyle,arq-0740,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-212-6-aleluia-hallelujah-fingerstyle,"nenhuma"
aula-kaiser-213-7-the-sound-of-silence-fingerstyle,arq-0743,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-213-7-the-sound-of-silence-fingerstyle,"nenhuma"
aula-kaiser-214-8-estudo-n-1-carcassi-violao-classico,arq-0747,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-214-8-estudo-n-1-carcassi-violao-classico,"nenhuma"
aula-kaiser-215-9-gloria-gloria-aleluia,arq-0750,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-215-9-gloria-gloria-aleluia,"nenhuma"
aula-kaiser-216-1-preludio-em-do-bach,arq-0756,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-216-1-preludio-em-do-bach,"nenhuma"
aula-kaiser-217-10-qui-nem-jilo-luiz-gonzaga,arq-0762,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-217-10-qui-nem-jilo-luiz-gonzaga,"nenhuma"
aula-kaiser-218-11-aria-da-quarta-corda-bach-versao-paul,arq-0767,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-218-11-aria-da-quarta-corda-bach-versao-paul,"nenhuma"
aula-kaiser-219-12-aquarela-do-brasil-ary-barroso,arq-0770,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-219-12-aquarela-do-brasil-ary-barroso,"nenhuma"
aula-kaiser-220-13-as-rosas-nao-falam-choro,arq-0773,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-220-13-as-rosas-nao-falam-choro,"nenhuma"
aula-kaiser-221-14-sampa-caetano-veloso,arq-0776,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-221-14-sampa-caetano-veloso,"nenhuma"
aula-kaiser-222-15-wave-tom-jobim-bossa-nova,arq-0780,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-222-15-wave-tom-jobim-bossa-nova,"nenhuma"
aula-kaiser-223-16-sons-de-carrilhoes-joao-pernambuco-ch,arq-0783,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-223-16-sons-de-carrilhoes-joao-pernambuco-ch,"nenhuma"
aula-kaiser-224-17-bachianinha-n-2-paulinho-nogueira,arq-0787,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-224-17-bachianinha-n-2-paulinho-nogueira,"nenhuma"
aula-kaiser-225-18-piano-som-arranjo-de-robson-miguel,arq-0791,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-225-18-piano-som-arranjo-de-robson-miguel,"nenhuma"
aula-kaiser-226-19-lamentos-pixinguinha,arq-0795,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-226-19-lamentos-pixinguinha,"contem_arquivos_part"
aula-kaiser-227-2-piratas-do-caribe-tema-do-filme-finger,arq-0803,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-227-2-piratas-do-caribe-tema-do-filme-finger,"contem_arquivos_part"
aula-kaiser-228-20-trem-das-onze-samba,arq-0808,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-228-20-trem-das-onze-samba,"nenhuma"
